mainParentCategoryId,shopId,shopType,shopName,branchName,phoneNo,phoneNo2,cityId,shopGroupId,altName,businessHours,score,avgPrice,score4,defaultReviewCount,shopPower,code,dishTagStrList,tag
1833,75008111,10,鲜果时间,丰台万达广场店,15801621005,,2,75008111,,"周一至周日
10:00-22:00","口味:7.1,环境:7.0,服务:7.1",11,0,14,35,200,,味道赞:3
122,74618180,20,流行美,丰科万达广场店,18500858575,,2,74618180,,"周一至周日
10:00-22:00","产品:7.5,环境:7.8,服务:7.8",0,0,4,40,200,,
128,75008283,20,aojo,丰台万达广场店,15724714906,,2,75008283,,"周一至周日
10:00-22:00","产品:5.9,环境:5.9,服务:6.0",0,0,9,20,200,,服务热情:4
157,92156154,50,Sleek时尚假发,丰台万达广场店,18518258857,,2,92156154,,"周一至周日
10:00-22:00","效果:7.2,环境:7.0,服务:7.0",0,0,2,35,200,,
223,91029710,10,爱有梅有,万达广场店,18614256585,,2,91029710,,"周一至周日
10:00-22:00","口味:7.8,环境:7.6,服务:7.6",0,0,11,40,200,,服务热情:4
120,74950863,20,leemonsan,丰台万达广场店,,,2,74950863,,"周一至周日
10:00-22:00","产品:7.7,环境:7.7,服务:7.7",0,0,3,35,200,,
180,90448287,65,万达广场停车场,丰台万达广场店,4000000688,,2,90448287,,"周一至周日
全天",,0,0,16,35,200,,
122,75008902,20,千叶,丰台万达广场店,,,2,75008902,,"周一至周日
10:00-22:00","产品:7.7,环境:7.7,服务:7.7",0,0,3,35,200,,
27809,74950857,70,balabala,丰台万达广场店,,,2,74950857,,"周一至周日
10:00-22:00",,0,0,6,35,200,,
131,74952159,20,荣泰生活馆,丰台万达广场店,,,2,74952159,,"周一至周日
10:00-22:00","产品:6.8,环境:7.3,服务:6.8",0,0,5,30,200,,
33943,74952168,20,利郎生活馆,丰台万达广场店,83362288,,2,74952168,,"周一至周日
10:00-22:00","产品:7.7,环境:7.7,服务:7.7",0,0,4,35,200,,
33759,95037397,20,优禾生活,丰台万达广场店,,,2,95037397,,"周一至周日
09:00-21:00","口味:7.6,环境:7.6,服务:7.6",0,0,2,35,200,,
1833,102178109,10,零度乐园,丰科万达广场店,15010068209,,2,102178109,,"周一至周日
11:00-22:00","口味:7.5,环境:7.5,服务:7.1",0,0,1,35,200,,
121,74952166,20,SKECHERS,丰台万达广场店,13426414576,,2,74952166,斯凯奇,"周一至周日
10:00-22:00","产品:7.7,环境:7.7,服务:7.5",0,0,12,35,200,,服务热情:4
6716,83518823,20,CASIO,丰台万达广场店,,,2,83518823,,"周一至周日
10:00-22:00","产品:7.6,环境:7.6,服务:7.6",0,0,1,35,200,,
125,74951085,70,Aimerkids,丰台万达广场店,63718050,,2,74951085,,"周一至周日
10:00-22:00",,0,0,5,35,200,,服务热情:4
120,74951071,20,爱客AIKE,丰台万达广场店,,,2,74951071,,"周一至周日
09:00-23:00","产品:7.6,环境:7.6,服务:7.4",0,0,9,35,200,,服务热情:3
123,93977039,50,植物医生,丰台万达广场店,,,2,93977039,,"周一至周日
10:00-22:00","效果:7.2,环境:7.3,服务:7.1",0,0,3,35,200,,
122,74618390,20,诗普琳,丰科万达广场店,83679452,,2,74618390,,"周一至周日
10:00-22:00","产品:7.6,环境:7.6,服务:7.6",0,0,2,35,200,,
120,74950652,20,okaidi,丰台万达广场店,83362288,,2,74950652,,"周一至周日
10:00-22:00","产品:7.7,环境:7.7,服务:7.5",0,0,4,35,200,,服务热情:3
2992,98205541,70,天天艺术・魔法音乐舞蹈教室,丰台万达店,4000303096-01785,,2,98205541,,"周一至周日
10:00-20:30","效果:6.4,师资:6.3,环境:6.3",0,0,4,30,200,,
222,95037790,10,绝味鸭脖,丰台万达广场店,13051281797,,2,95037790,,"周一至周日
10:30-21:00","口味:6.9,环境:7.0,服务:6.5",0,0,12,30,200,,
6715,74618218,20,中国黄金,丰台万达广场店,,,2,74618218,,"周一至周日
10:00-22:00","产品:7.4,环境:7.4,服务:7.4",0,0,5,35,200,,
33858,75008889,20,ikamini,丰台万达广场店,,,2,75008889,,"周一至周日
10:00-22:00","产品:7.5,环境:7.7,服务:7.5",0,0,2,35,200,,
120,74952386,20,ABLEJEANS,丰台万达广场店,,,2,74952386,,"周一至周日
10:00-22:00","产品:7.5,环境:7.3,服务:7.3",0,0,3,35,200,,
33979,75003439,80,爱回收,丰台万达广场店,58449992,,2,75003439,,"周一至周日
10:00-22:00",,0,0,8,35,200,,
124,74952153,20,apple,丰台万达广场店,63722090,,2,74952153,,"周一至周日
10:00-22:00","产品:6.9,环境:6.9,服务:6.8",0,0,1,30,200,,
2816,74618405,55,谢瑞麟,丰科万达广场店,,,2,74618405,,"周一至周日
9:00-19:00",,0,0,3,35,200,,
226,110309216,10,鲜品萃外带寿司店,万达广场店,17610670863,,2,110309216,,"周一至周日
10:00-22:00","口味:7.4,环境:7.4,服务:7.4",0,0,2,35,200,,
121,98567685,20,vans,西铁营万达广场店,,,2,98567685,,"周一至周日
10:00-22:00","产品:7.4,环境:7.4,服务:7.4",0,0,1,35,200,,
120,75008716,20,vicutu,丰台万达广场店,83609926,,2,75008716,,"周一至周日
10:00-22:00","产品:7.4,环境:7.4,服务:7.4",0,0,6,35,200,,
1811,99612785,10,老北京果艺坊,,,,2,99612785,,"周一至周日
10:00-22:00","口味:7.4,环境:7.4,服务:7.4",0,0,1,35,200,,
124,98312509,20,戴尔,丰台万达广场店,18611486797,,2,98312509,,"周一至周日
10:00-22:00","产品:7.4,环境:7.1,服务:7.3",0,0,5,35,200,,
33943,74951079,20,Lily商务时装,丰台万达店,63712790,,2,74951079,,"周一至周日
10:00-22:00","产品:7.1,环境:6.9,服务:6.9",0,0,2,30,200,,
33905,74634351,20,食草堂,丰台万达广场店,,,2,74634351,,"周一至周日
10:00-22:00","产品:7.2,环境:7.3,服务:6.9",0,0,4,35,200,,
120,83518339,20,MOVEUP,丰台万达广场店,63712306,,2,83518339,,"周一至周日
10:00-22:00","产品:7.3,环境:7.3,服务:7.3",0,0,2,35,200,,
33858,74617816,20,谭木匠,丰台万达广场店,13439666050,13381444003,2,74617816,,"周一至周日
10:00-22:00","产品:7.3,环境:7.3,服务:7.3",0,0,6,35,200,,
120,74952370,20,kikc,丰台万达广场店,,,2,74952370,,"周一至周日
10:00-22:00","产品:7.3,环境:7.3,服务:7.3",0,0,3,35,200,,
33858,98590201,20,摩卡其,,,,2,98590201,,"周一至周日
10:00-22:00","产品:7.3,环境:7.3,服务:7.3",0,0,2,35,200,,
121,74952383,20,newbalance,丰台万达广场店,4008902887,,2,74952383,,"周一至周日
10:00-22:00","产品:7.3,环境:7.3,服务:7.3",0,0,2,35,200,,
124,74952157,20,oppo,丰台万达广场店,83683576,,2,74952157,,"周一至周日
10:00-22:00","产品:7.3,环境:7.3,服务:7.3",0,0,4,35,200,,
221,97216902,10,小妖兽舌尖上的麻辣烫,,15811406900,,2,97216902,,"周一至周日
09:30-22:00","口味:7.3,环境:7.3,服务:7.1",0,0,12,35,200,,"服务热情:5,味道赞:3"
33906,76851724,20,calvinkleinunderwear,丰台万达广场店,,,2,76851724,,"周一至周日
09:00-21:00","产品:7.2,环境:7.2,服务:7.2",0,0,4,35,200,,
120,75009024,20,PEACEBIRD,丰台万达广场店,28852135,,2,75009024,太平鸟,"周一至周日
10:00-22:00","产品:7.2,环境:7.2,服务:7.2",0,0,2,35,200,,
6716,95039948,20,亨得利,万达广场店,,,2,95039948,,"周一至周日
09:00-20:00","产品:7.2,环境:7.2,服务:7.2",0,0,1,35,200,,
120,75008903,20,JNBY,丰台万达广场店,,,2,75008903,江南布衣,"周一至周日
10:00-22:00","产品:7.2,环境:7.2,服务:7.2",0,0,2,35,200,,
131,83519342,20,LANO兰诺,丰台万达广场店,,,2,83519342,,"周一至周日
10:00-22:00","产品:7.2,环境:7.5,服务:7.2",0,0,2,35,200,,
33943,74952156,20,GXG,丰台万达广场店,83017076,,2,74952156,Gill Mix Green,"周一至周日
10:00-22:00","产品:7.2,环境:7.2,服务:7.2",0,0,3,35,200,,
125,74951796,70,小猪班纳,丰台万达广场店,,,2,74951796,,"周一至周日
10:00-22:00",,0,0,2,35,200,,
124,74952164,20,vivo,丰台万达广场店,18511268678,,2,74952164,,"周一至周日
10:00-22:00","产品:7.2,环境:7.2,服务:7.2",0,0,1,35,200,,
33943,98722603,20,northlattitude,丰台万达广场店,,,2,98722603,,"周一至周日
10:00-22:00","产品:7.2,环境:7.2,服务:7.2",0,0,1,35,200,,
2714,110536544,20,恒纯,,,,2,110536544,,,"口味:7.2,环境:7.2,服务:7.2",0,0,1,35,200,,
124,74952165,20,lenovo,丰台万达广场店,13520382486,,2,74952165,,"周一至周日
10:00-22:00","产品:7.2,环境:7.2,服务:7.2",0,0,1,35,200,,
121,74955396,20,特步,丰台万达广场店,4007201333,,2,74955396,,"周一至周日
10:00-22:00","产品:7.2,环境:7.2,服务:7.1",0,0,4,35,200,,
120,75008509,20,HAZZYS,万达广场丰科路综合店,,,2,75008509,哈吉斯,"周一至周日
10:00-22:00","产品:7.1,环境:7.1,服务:7.1",0,0,2,35,200,,
122,74617671,20,AJIDOU阿吉豆,丰台万达店,,,2,74617671,,"周一至周日
10:00-22:00","产品:7.0,环境:7.0,服务:7.3",0,0,6,35,200,,
121,74616974,20,李宁,丰台万达广场店,83683736,,2,74616974,,"周一至周日
10:00-22:00","产品:7.2,环境:7.4,服务:7.4",0,0,6,35,200,,
33990,83518554,80,EMPORIOARMANI名表维修,丰台万达广场店,,,2,83518554,,"周一至周日
10:00-22:00","效果:-,服务:-,划算:-",0,0,0,35,200,,
120,83569378,20,阪织屋,丰台万达广场店,83362288-888,,2,83569378,,"周一至周日
10:00-22:00","产品:7.3,环境:7.1,服务:7.1",0,0,3,35,200,,
131,98516001,20,木槿生活,,,,2,98516001,,"周一至周日
10:00-22:00","产品:7.1,环境:7.1,服务:7.0",0,0,4,35,200,,
123,75008118,50,ubskin,丰台万达广场店,17782622460,,2,75008118,,"周一至周日
09:30-22:00","效果:7.1,环境:7.1,服务:7.1",0,0,2,35,200,,
217,113062993,10,蓉李记,北京丰台科技万达店,,,2,113062993,,"周一至周日
10:30-22:00","口味:7.1,环境:7.1,服务:7.1",0,0,2,35,200,,
158,95037904,50,BINF,丰台万达广场店,,,2,95037904,,"周一至周日
09:00-21:00","效果:7.5,环境:7.1,服务:7.1",0,0,1,35,200,,
121,74616417,20,INTERSPORT,,,,2,74616417,,"周一至周日
10:00-22:00","产品:7.6,环境:7.5,服务:7.1",0,0,5,35,200,,
120,75008898,20,FivePlus?,丰台万达广场店,63780302,4008000086,2,75008898,5+,"周一至周日
10:00-22:00","产品:7.0,环境:7.0,服务:6.9",0,0,4,35,200,,
120,74951078,20,imi’s,丰台万达广场店,,,2,74951078,,"周一至周日
10:00-22:00","产品:7.1,环境:7.1,服务:7.1",0,0,3,35,200,,
120,74633847,20,小愚,丰台万达广场店,18611067292,,2,74633847,,"周一至周日
10:00-22:00","产品:7.1,环境:7.1,服务:7.1",0,0,1,35,200,,
122,96068617,20,Dear・Hug,丰台万达广场店,17610870257,,2,96068617,,"周一至周日
10:00-22:00","产品:7.1,环境:7.1,服务:7.1",0,0,1,35,200,,
120,75008888,20,XIIBASKET十二篮,丰台万达广场店,,,2,75008888,,"周一至周日
10:00-22:00","产品:7.1,环境:7.1,服务:7.1",0,0,2,35,200,,
120,74951073,20,omi,丰台万达广场店,,,2,74951073,,"周一至周日
10:00-22:00","产品:7.1,环境:7.1,服务:6.9",0,0,3,35,200,,
33760,98796333,20,百酒宝,,,,2,98796333,,"周一至周日
10:00-22:00","产品:7.1,环境:6.8,服务:6.5",0,0,1,35,200,,
131,74950650,20,simonin,丰台万达广场店,,,2,74950650,,"周一至周日
10:00-22:00","产品:7.1,环境:7.1,服务:7.1",0,0,1,35,200,,
124,74952163,20,三星,丰台万达广场店,18611866881,,2,74952163,,"周一至周日
10:00-22:00","产品:7.1,环境:7.1,服务:7.1",0,0,2,35,200,,
120,74950861,20,ONLY,总部基地万达广场店,,,2,74950861,,"周一至周日
10:00-22:00","产品:7.1,环境:7.1,服务:6.9",0,0,3,35,200,,
33943,75008710,20,VERO MODA,丰台万达广场店,,,2,75008710,,"周一至周日
10:00-22:00","产品:7.0,环境:7.0,服务:7.0",0,0,3,35,200,,
33905,75008886,20,dissona,丰台万达广场店,13426346341,,2,75008886,,"周一至周日
10:00-22:00","产品:7.0,环境:7.0,服务:7.0",0,0,1,35,200,,
124,83519826,20,DRAGONSTAR英龙华辰,丰台万达广场店,15928298752,,2,83519826,,"周一至周日
10:00-22:00","产品:6.9,环境:7.0,服务:7.0",0,0,1,35,200,,
33943,74952380,20,Semir,丰台万达广场店,4008877588,,2,74952380,森马,"周一至周日
10:00-22:00","产品:7.0,环境:7.2,服务:7.0",0,0,4,35,200,,
33943,74952377,20,SELECTED,丰台万达广场店,,,2,74952377,思莱德,"周一至周日
10:00-22:00","产品:7.0,环境:7.0,服务:7.0",0,0,1,35,200,,
121,92179883,20,宜动体育,,,,2,92179883,,"周一至周日
10:00-22:00","产品:7.0,环境:7.0,服务:7.0",0,0,1,35,200,,
6717,75008895,20,lno,丰台万达广场店,,,2,75008895,,"周一至周日
10:00-22:00","产品:7.0,环境:7.0,服务:7.0",0,0,2,35,200,,
121,74666165,20,安踏,丰台万达广场店,,,2,74666165,,"周一至周日
10:00-22:00","产品:7.0,环境:7.0,服务:7.0",0,0,1,35,200,,
122,74617931,20,伶俐,,,,2,74617931,,"周一至周日
10:00-22:00","产品:7.0,环境:7.0,服务:7.0",0,0,3,35,200,,
120,74950951,20,crz,丰台万达广场店,,,2,74950951,,"周一至周日
10:00-22:00","产品:7.0,环境:7.0,服务:7.0",0,0,1,35,200,,
120,74950867,20,designice,丰台万达广场店,,,2,74950867,,"周一至周日
10:00-22:00","产品:7.0,环境:7.0,服务:7.0",0,0,1,35,200,,
32705,112053916,90,科沃斯机器人,丰科万达店,13311514529,,2,112053916,,"周一至周日
10:00-22:00",,0,0,3,35,200,,
120,74952154,20,goldlion,丰台万达广场店,57141344,,2,74952154,金利来,"周一至周日
10:00-22:00","产品:7.0,环境:7.0,服务:7.0",0,0,1,35,200,,
120,74951080,20,suiduto,丰台万达广场店,,,2,74951080,,"周一至周日
10:00-22:00","产品:7.0,环境:6.9,服务:6.9",0,0,1,35,200,,
120,75009025,20,s.deer,丰台万达广场店,,,2,75009025,,"周一至周日
10:00-22:00","产品:7.0,环境:7.0,服务:7.0",0,0,1,35,200,,
120,74952147,20,TRENDIANO,丰台万达广场店,63750910,,2,74952147,川蒂埃诺,"周一至周日
10:00-22:00","产品:7.0,环境:7.0,服务:7.0",0,0,1,35,200,,
131,74952267,20,vapep（77,丰台万达广场店,,,2,74952267,,"周一至周日
10:00-22:00","产品:7.0,环境:7.0,服务:7.0",0,0,1,35,200,,
120,75008907,20,scher,丰台万达广场店,18910252935,,2,75008907,,"周一至周日
10:00-22:00","产品:7.0,环境:7.0,服务:7.0",0,0,1,35,200,,
120,75008885,20,psalter,丰台万达广场店,,,2,75008885,,"周一至周日
10:00-22:00","产品:7.0,环境:7.0,服务:7.0",0,0,1,35,200,,
120,75008899,20,souad,丰台万达广场店,,,2,75008899,,"周一至周日
10:00-22:00","产品:7.0,环境:7.0,服务:7.0",0,0,1,35,200,,
122,75008714,20,Clatina高级珠宝定制,丰台万达广场店,63733334,,2,75008714,,"周一至周日
10:00-22:00","产品:7.0,环境:7.0,服务:7.0",0,0,1,35,200,,
1833,83517662,10,假日沙滩 SAND PLAY,丰台万达广场店,,,2,83517662,,"周一至周日
10:00-22:00","口味:6.9,环境:6.9,服务:6.9",0,0,1,35,200,,
1833,74617577,10,零度乐园,万达广场丰科店,13466783905,,2,74617577,,"周一至周日
10:00-22:00","口味:7.2,环境:7.2,服务:7.1",18,0,39,30,200,,"味道赞:11,服务热情:7,饮品赞:5,价格实惠:4,性价比高:4"
131,74617977,20,施华洛,丰台万达广场店,15928298752,,2,74617977,,"周一至周日
10:00-22:00","产品:6.9,环境:6.9,服务:6.9",0,0,3,30,200,,
123,75008415,50,嘉媚乐,丰台万达广场店,,,2,75008415,,"周一至周日
10:00-22:00","效果:6.9,环境:6.9,服务:6.9",0,0,2,30,200,,
123,74618537,50,AUPRES,丰台万达广场店,,,2,74618537,欧珀莱,"周一至周日
10:00-22:00","效果:7.1,环境:7.3,服务:6.6",0,0,4,30,200,,
120,74618552,20,接吻猫,丰台万达广场店,,,2,74618552,,"周一至周日
10:00-22:00","产品:7.0,环境:7.0,服务:6.9",0,0,1,35,200,,
120,74952271,20,HIPANDA,丰台万达广场店,,,2,74952271,你好熊猫,"周一至周日
10:00-22:00","产品:6.9,环境:6.9,服务:6.9",0,0,1,35,200,,
120,74618527,20,ochirly,丰台万达广场店,4008800086,,2,74618527,欧时力,"周一至周日
10:00-22:00","产品:6.8,环境:6.9,服务:6.9",0,0,3,35,200,,
121,74952005,20,POLOSPORT,丰台万达广场店,,,2,74952005,保罗运动,"周一至周日
10:00-22:00","产品:6.9,环境:7.1,服务:7.1",0,0,3,35,200,,
125,74633945,70,特步儿童,丰台万达广场店,4007201333,,2,74633945,,"周一至周日
10:00-22:00",,0,0,2,35,200,,
131,83599866,20,诺曼姿,,83362288-888,,2,83599866,,"周一至周日
10:00-22:00","产品:7.0,环境:7.0,服务:7.0",0,0,1,35,200,,
120,74952172,20,NineWayHOMME,丰台万达广场店,,,2,74952172,,"周一至周日
10:00-22:00","产品:6.9,环境:6.9,服务:6.9",0,0,1,35,200,,
120,74663053,20,七匹狼,丰科万达广场店,15810612019,,2,74663053,,"周一至周日
10:00-22:00","产品:7.1,环境:6.6,服务:6.6",0,0,2,30,200,,
120,74951948,20,825ing,丰台万达广场店,,,2,74951948,,"周一至周日
10:00-22:00","产品:6.9,环境:7.1,服务:7.1",0,0,2,30,200,,
118,95040206,10,梅你不渴,丰台万达广场店,,,2,95040206,,"周一至周日
10:00-22:00","口味:7.2,环境:7.2,服务:6.8",0,0,12,30,200,,
33943,83517875,20,GORNIA,丰台万达广场店,,,2,83517875,,"周一至周日
10:00-22:00","产品:7.0,环境:7.0,服务:6.8",0,0,1,30,200,,
120,75008702,20,CK Underwear,丰台万达广场店,,,2,75008702,,"周一至周日
10:00-22:00","产品:-,环境:-,服务:-",0,0,0,30,200,,
227,97327482,10,泰客餐厅,丰台万达广场店,83630942,,2,97327482,,"周一至周日
11:00-22:00","口味:-,环境:-,服务:-",96,0,266,0,200,,"菜品不错:33,主食赞:22,饮品赞:14,牛肉赞:9,回头客:8,海鲜棒:5,点心好:4,闺蜜聚会:8,朋友聚餐:3,分量适中:3"
120,74951946,20,offsun,丰台万达广场店,,,2,74951946,,"周一至周日
10:00-22:00","产品:6.9,环境:6.9,服务:6.9",0,0,1,30,200,,
121,74664175,20,adidas,丰台万达广场店,4009995999,,2,74664175,阿迪达斯|阿迪,"周一至周日
10:00-22:00","产品:6.9,环境:6.9,服务:5.9",0,0,2,20,200,,
125,74633899,70,泥淘淘,丰台万达广场店,,,2,74633899,,"周一至周日
10:00-22:00",,0,0,1,30,200,,
125,74654894,70,卡丁城堡,丰台万达广场店,,,2,74654894,,"周一至周日
10:00-22:00",,0,0,0,30,200,,
210,112664323,10,袁记肉夹馍,丰台万达广场店,,,2,112664323,,,"口味:6.6,环境:7.2,服务:7.2",0,0,2,30,200,,
34034,102300391,50,百润美源美容养生会所,丰台万达广场店,,,2,102300391,,,"效果:-,环境:-,服务:-",0,0,0,30,200,,
222,98057892,10,绝味鸭脖,西铁营万达店,13611355762,,2,98057892,,"周一至周日
10:00-22:00","口味:6.8,环境:6.7,服务:6.7",0,0,8,30,200,,
124,74660896,20,未来维度,丰台万达广场店,15001336291,,2,74660896,,"周一至周日
10:00-22:00","产品:-,环境:-,服务:-",0,0,1,30,200,,
493,101565700,50,北京三合刺青,,17600315575,,2,101565700,,,"效果:-,环境:-,服务:-",0,0,0,30,200,,
27809,74951938,70,ANTA KIDS,丰台万达广场店,,,2,74951938,,"周一至周日
10:00-22:00",,0,0,0,30,200,,
120,75008887,20,MARK FAIRWHALE,丰台万达广场店,53675767,,2,75008887,马克华菲|Fairwhale,"周一至周日
10:00-21:00","产品:-,环境:-,服务:-",0,0,0,30,200,,
121,75008706,20,aigle,丰台万达广场店,,,2,75008706,,"周一至周日
10:00-22:00","产品:-,环境:-,服务:-",0,0,0,30,200,,
125,74951093,70,adidaskids,丰台万达广场店,,,2,74951093,,"周一至周日
10:00-22:00",,0,0,1,35,200,,
118,83599847,10,优贝施,丰台万达广场店,83362288-888,,2,83599847,,"周一至周日
10:00-22:00","口味:-,环境:-,服务:-",0,0,0,30,200,,
33768,74634406,70,开森婴童,丰台万达广场店,,,2,74634406,,,"效果:-,师资:-,环境:-",0,0,0,30,200,,
158,102297773,50,卡罗・新美妆,丰台万达广场店,,,2,102297773,Caro,,"效果:-,环境:-,服务:-",0,0,0,30,200,,
148,95039631,50,YOGA,丰台万达广场店,,,2,95039631,,"周一至周日
09:00-21:00","效果:-,环境:-,服务:-",0,0,0,30,200,,
120,75008882,20,EACHWAY+CARMEN,丰台万达广场店,,,2,75008882,,"周一至周日
10:00-22:00","产品:-,环境:-,服务:-",0,0,0,30,200,,
121,74618468,20,gant,丰科万达广场店,,,2,74618468,,"周一至周日
10:00-22:00","产品:-,环境:-,服务:-",0,0,0,30,200,,
235,75008418,85,康美人生,丰台万达广场店,83362288,,2,75008418,,"周一至周日
10:00-22:00",,0,0,0,30,200,,
157,102299311,50,MOBE,丰台万达广场店,,,2,102299311,,,"效果:-,环境:-,服务:-",0,0,0,30,200,,
157,95040124,50,HAIRDRESSING,丰台万达广场店,,,2,95040124,,"周一至周日
10:00-21:00","效果:-,环境:-,服务:-",0,0,0,30,200,,
117,95039844,10,3D Aoqihai,丰台万达广场店,,,2,95039844,,"周一至周日
09:00-22:00","口味:-,环境:-,服务:-",0,0,0,30,200,,
120,74950651,20,CAPON,丰台万达广场店,,,2,74950651,,"周一至周日
10:00-22:00","产品:7.0,环境:7.0,服务:6.7",0,0,2,30,200,,
120,74952378,20,dealuna,丰台万达广场店,63702162,,2,74952378,,"周一至周日
10:00-22:00","产品:-,环境:-,服务:-",0,0,0,30,200,,
125,74653494,70,博士有成,丰台万达广场店,,,2,74653494,,"周一至周日
10:00-22:00",,0,0,1,30,200,,
125,74652489,70,因否,丰台万达广场店,,,2,74652489,,"周一至周日
10:00-22:00",,0,0,0,30,200,,
120,74658688,20,写生集,丰台万达广场店,15711136598,,2,74658688,,"周一至周日
10:00-22:00","产品:-,环境:-,服务:-",0,0,0,30,200,,
120,74952123,20,RobinHood,丰台万达广场店,13911836529,,2,74952123,,"周一至周日
10:00-22:00","产品:-,环境:-,服务:-",0,0,0,30,200,,
